##*************************************
#Arabic Stop word list for morphology analysis and information retrival
#  Most frequent stopwords in Arabic Wikippedia Corpus, useful for Standard Modern Arabic
#Corpus Version 01-Feb-2023: 
#Version        : 0.9
#Generated at   : 23.02.02-12:50 
#Author         : Taha Zerrouki 
#Web            : http://arabicstopwords.sf.net
#Source         : http://github.com/linuxscout/arabicstopwords
#*************************************
أيا	1249
وبي	1246
اللتين	1244
هذان	1237
حمو	1235
لأعلى	1234
أنك	1227
وقتنا	1222
لغير	1221
وكلما	1218
زمان	1217
بأقل	1209
لاسيما	1202
أبيها	1182
وعندها	1180
وأعلى	1166
اللتان	1144
غروب	1127
فإننا	1126
أخيها	1122
راح	1109
كاد	1092
وإما	1088
أكثرها	1086
وفوق	1086
وراءه	1085
فعاد	1081
لأخذ	1080
وهب	1077
لنحو	1070
ألفي	1062
فلو	1051
أخو	1049
بذاتها	1048
إليك	1048
فوقها	1046
لابنه	1045
اللائي	1044
فأكثر	1041
أمامي	1030
أجمع	1027
ولهم	1026
زمانه	1026
ولاسيما	1026
أمني	1023
وهنالك	1015
مازال	1015
وضمن	1007
بذاته	1004
أني	1003
منك	998
سبحانه	995
وبعضهم	994
أبها	989
لكنهما	985
فعند	984
تلقاء	980
وأنت	978
وذا	977
بس	977
فيك	975
وبعده	968
لوقت	967
بمثل	960
أوه	957
عني	952
معاذ	951
تحتها	951
فمثل	950
لنفسها	946
وحينما	917
ذوو	917
وذو	915
حسبما	899
لشبه	897
غدا	896
خلفها	895
لديك	892
وهؤلاء	884
فوقه	880
أخي	877
ولديهم	875
أنهن	874
لشمال	873
فا	873
تارة	872
أباه	869
وأمام	866
وأب	865
إليهما	863
وهن	858
لديهن	856
عيني	851
وأولئك	848
بأبي	841
ولأنه	838
وبنفس	836
آ	834
وهل	833
ضمني	830
وخلف	826
كذا	824
فهما	823
عنهما	822
لأبيه	822
كأنه	821
وأخوه	821
هاته	818
هيت	815
ء	808
يومئذ	806
بأعلى	802
ومعهم	796
ألما	791
ألن	791
وفقط	789
ومعها	788
ونفس	787
نفسك	786
أعين	781
لعلي	780
فينا	779
أمامها	774
إننا	773
وكأن	762
وثمة	760
تحته	758
وأخيه	757
كأنها	755
كهذه	752
فصار	749
لأسفل	748
وعلق	745
وبعدما	739
عليكم	739
أينما	736
لشهر	732
ابنهما	732
لكان	725
فمنذ	725
ولكنهما	722
حولي	715
فبينما	714
هاتان	711
وإذ	709
وشرع	706
ولهذه	705
فهل	705
وبأن	700
آه	695
لسن	694
لأخيه	693
وراءها	688
وجميعها	685
جير	680
بذات	678
فلان	670
ووقت	667
بعدهم	661
فقبل	658
إنك	653
ابتدأ	650
وجميعهم	650
عليهن	650
وحولها	645
معهما	643
لديهما	640
فجعل	638
حيثما	636
معك	635
ابني	633
لعامة	626
بإن	626
ألمع	625
أمامهم	624
ورجع	623
وكلا	621
بيننا	621
وممن	621
وحينها	620
ألهم	617
بينك	617
حولهم	613
فمنهم	612
أقبل	607
معنا	603
أمد	599
وإنه	597
فحم	594
أسفله	593
وعليها	592
وذوي	591
بعينها	586
لذوي	586
وألا	584
فمنها	583
أولهما	582
لأننا	581
فيم	579
للذين	578
أضحى	570
أنفسنا	567
أفلا	565
ومتى	564
أمس	560
بشهر	558
عندي	554
وعل	554
هب	553
فنحن	552
بهن	551
وكاد	551
كهذا	551
لبعضها	550
فبعض	547
فمع	547
كتلك	541
ببعضهما	538
وبات	536
وإيه	536
فأنا	535
ليسا	535
أنتم	531
فذلك	531
لعمر	530
عنك	528
وابنها	526
فكيف	523
هيا	523
وعامة	518
فكلما	518
بأنهما	516
وراح	512
انقلب	511
بعينه	509
منكم	506
فله	504
ليت	503
فأنه	499
أبوها	499
جنوبها	497
وكم	495
ساء	492
ولهما	489
بعدئذ	489
لأقل	486
كغيرها	481
ولأنها	481
لهب	477
شمالها	475
ولديهما	474
عينها	472
حينه	471
أكثرهم	468
وبكل	461
أيك	461
وأكثرهم	460
كأكثر	456
ومازال	454
أنفسهن	454
ومهما	452
لأنهما	452
نحوه	449
بكم	444
بعضه	439
أغيري	439
أوبك	438
وبأنه	435
يميني	429
لبعضهم	428
وأبا	427
لكننا	426
أعلي	419
فأما	417
والأب	416
لبعضهما	414
بأية	412
واللذان	409
بهو	408
هاك	408
فخلال	407
فأنت	405
ألي	404
لإن	400
بشرق	399
وعندئذ	397
سواه	397
وكلهم	396
وذي	395
مثلهم	394
أوله	394
فكما	391
أخوها	390
وأسفل	389
وتي	389
إياهم	388
فعليه	388
حماه	388
وعينه	384
ففيها	383
فإني	383
فلذلك	381
ورب	379
ولكننا	379
عندنا	379
فعن	378
ولولا	375
لشرق	375
خلا	374
وإليه	370
وبلا	369
نحوي	367
كلنا	365
لغرب	364
نحوها	362
وتارة	361
وأين	361
هج	360
فرجع	358
وماذا	358
أوبي	358
لأية	358
كالتي	357
الحم	356
إنا	356
ولكني	352
شطر	352
وكي	352
وإي	349
لئلا	345
ريث	343
تبدل	343
أولم	342
شهرك	341
وبينها	340
كمثل	340
أولسن	340
فلي	339
لغيره	339
خلفهم	338
غيري	337
آنفا	336
كغيره	336
هلا	336
ولدي	334
فحتى	331
ذين	331
لازالت	327
وأخ	327
وقتهم	326
ومثلها	325
بدونها	323
فعين	322
كرب	322
لمع	322
وبينهم	322
شرقها	320
ولعله	320
فإنك	318
وإليها	318
لعين	313
وراءهم	312
لأني	312
كأي	312
بغرب	309
وأقبل	307
يمينه	307
ضمنه	305
أولو	303
فإما	303
لسنا	303
ببعضهم	302
بأننا	299
لأنك	298
لذات	297
كابن	295
وليسوا	294
قلما	292
بعضهن	292
لازال	291
فأنشأ	291
وأبوه	291
بنفسك	288
طاق	287
وصباح	286
أسفلها	285
وإنها	282
أليسا	280
تجاهها	279
فليت	279
تجاهه	279
غربها	277
بغيرها	273
أوكل	273
سواكن	272
فلها	271
وشهر	267
إنهما	266
لذاته	266
وليلي	265
بدونه	264
أفي	264
فإلى	263
وكيت	263
أوفي	261
سواها	259
غداة	259
وغربي	258
إليكم	257
بهي	257
ونحوها	255
أخا	254
فخلفه	253
وجنوبها	253
وبينه	253
والأخ	251
نفسهم	250
لابنها	250
عندك	250
فتلك	250
بشبه	249
أبيهم	248
لإنه	247
أولهم	247
أعينهم	247
وعليهم	247
فراح	246
لكني	245
بينهن	245
وجنوبي	244
خلالهما	244
حولنا	243
وحوله	242
ومثله	241
أكلها	239
وبذا	238
بابنه	238
وبأنها	237
وفيهم	237
لدن	237
فإنهما	236
فأقبل	235
واللتان	234
لهذين	232
ففيه	232
وعوض	232
فأي	232
أبوي	231
ولك	230
بعضنا	230
لكليهما	227
كمن	226
ولطالما	225
بغيره	224
ذه	224
لتحول	224
لعله	222
وذاك	221
وبينهما	221
فحين	220
ليتي	219
فأنها	218
وأبيه	217
أيهما	216
أبونا	216
أعني	215
غيرهما	214
فكلاهما	214
فجميع	213
وحينئذ	213
ارتد	213
فظل	212
وطالما	212
أكله	211
فهنالك	210
وشرقي	209
وكأنهم	209
بأنهن	209
لأبيها	207
شماله	206
بأخيه	205
آمين	205
وغدا	202
ثنا	202
وساعة	200
وفا	200
بلى	198
وإني	198
ومثلما	197
بكلتا	197
هذي	197
معهن	196
كأعلى	195
إليهن	195
عدس	195
لأنهن	195
بعدي	193
وأضحى	192
بهؤلاء	192
ولمن	192
بخ	191
وغربها	190
لغيرها	190
ابنهم	190
لوما	190
وهذان	189
أمنها	189
وخلالها	189
سبحان	187
وعدا	186
أباها	186
وشمالي	185
معكم	185
بنفسي	185
للحظة	185
وحار	184
فماذا	184
فانا	184
فلكل	183
مذ	183
فحول	183
أمثل	183
وعنه	183
فبعضها	182
وعنده	182
فلات	180
لهو	179
لئن	179
وبحيث	179
حمي	178
وأنهما	178
فتحول	177
أوكلي	175
فهؤلاء	175
واللذين	174
عسى	173
هاتي	173
كالذي	172
وحم	172
ونحوه	172
أيتها	172
جنوبه	171
لعن	170
أفهم	169
أثناءها	169
فليست	169
أبوك	169
واللاتي	168
فبحسب	167
أنفسها	167
فتي	166
فيهن	166
فإنما	165
فأول	162
بأنك	161
بساعة	160
وشرقها	160
لنفسي	160
تجاههم	160
وخلفها	158
ولازالت	158
ساعته	157
أنكم	156
ولست	155
غيرك	154
شهره	154
بعدهما	153
خلالهم	153
كيفما	152
لفي	152
أقلها	151
لإنها	151
وبأي	151
وأنتم	151
لكلتا	151
ولجميع	151
أخاها	151
فيكم	150
بأولئك	150
لتي	149
وابتدأ	149
ولبعض	148
وابنهما	148
فهنا	147
وأخيها	147
وأخو	147
لذاتها	146
ولئن	146
بالتي	145
ولعلها	143
لته	143
بعيني	143
سواهم	142
بذي	141
لهاتين	141
أمهما	141
ألو	141
وسواها	140
أهو	139
لساعة	139
مادام	138
أفلست	138
زمانها	137
فعندئذ	137
وشمالها	137
أوشك	134
ذويهم	133
وأخاه	133
كأنهم	133
وحيثما	132
أمامنا	132
شطري	131
فبعضهم	131
ليستا	131
فغير	130
فسرعان	129
عينهم	129
وغيرهن	129
أنفسكم	129
أوعلي	129
وزمان	128
عنهن	128
زماني	128
وجنوبه	127
ولازال	127
لذي	127
ولدينا	127
وأية	127
وليل	127
ليله	127
كأنما	126
مازالوا	126
فته	126
وأخوها	126
لعلها	125
للذي	125
زماننا	124
ونفسي	124
إنكم	123
أبيك	123
ذاتهم	122
فبين	122
فالذي	121
وبضع	121
لذاك	121
وعلينا	120
فكي	120
أقلي	118
وبيني	118
فكذلك	118
كأبي	117
جنبه	117
وإنا	117
أمامك	117
فكم	116
وفوقها	116
وبينك	115
ووقتها	115
ألذين	115
فعندها	114
وأننا	113
فحينما	113
ولأنهم	113
ولكنك	112
نحوهم	112
فشرع	112
وقلما	112
بمثله	112
وقتي	112
بليل	111
للتي	111
بأبيه	111
أنفس	111
وعما	111
وأقلها	110
ولنا	110
أيكن	110
وفوقه	110
كتي	110
شهرها	110
مثلك	109
فعليك	109
بينكم	109
ونفسه	108
وحسبما	108
عنكم	108
كغيرهم	108
ومساء	107
مازلت	107
ونحوي	107
وبس	106
ومعهما	106
وإزاء	105
لغيرهم	105
وتحتها	105
لنفسك	105
لأخيها	105
بكلي	105
فأثناء	104
طق	104
وتحته	104
فهن	104
بأني	103
بعامة	103
ونعم	103
لكنك	102
فلدى	101
أيان	101
حولهما	101
فكأن	101
فبذلك	101
حماها	101
فتارة	100
بابنها	100
ومعاذ	100
كبعض	99
أنى	99
ولكم	99
لكنهن	99
بأسفل	98
كلك	98
عينك	98
ولأي	98
ولأكثر	97
بعدك	97
أكثره	97
وهاتان	97
لحمي	96
صه	96
مثلنا	96
إنهن	96
وفاه	96
فبعدما	95
بذاك	95
وهيا	95
لمثله	95
وبجميع	94
آنئذ	94
فبدون	93
ابنك	93
وأمامه	93
وأيا	92
بله	91
وفو	91
أعينها	91
فاك	91
فعينه	90
وبتلك	90
بهذين	90
وإلي	90
لتحت	90
إياك	89
فحوالي	88
وسواهم	88
فلديها	88
فثمة	88
شبهه	88
بهاتين	88
جنبي	88
فإنا	87
فبها	87
حولك	87
واللواتي	87
بتي	87
فكلا	87
أهي	86
أنفسهما	86
بالذي	86
مكانك	86
أوليس	86
وعني	85
شرقه	84
فاه	84
واللتين	84
هاهنا	84
وأجمع	84
أوبه	84
أمسى	83
شبهها	83
ولمع	83
استحال	83
وعليك	83
فلهم	83
أومن	83
تانك	83
وسوى	82
ألذي	82
وتجاه	82
فلعل	82
فأين	82
أخيهم	82
فعليهم	82
كأنك	82
وبأقل	82
ولكنهن	82
فريث	82
فابن	81
أمنه	81
فكأنه	81
ذوا	81
بلحظة	81
فلهذا	81
وذويهم	80
وخلا	80
ولجعل	80
لكيلا	79
ولأسفل	79
بذوي	78
عندهما	78
أبيهما	77
غربه	77
أيهم	77
كفي	77
فأضحى	76
فأبوه	76
فتحته	76
تحتي	75
فحينها	75
دونك	75
جميعه	75
فحينئذ	75
وأني	75
تحتك	74
هاذين	74
وقط	74
فوقي	74
نخ	74
ولدن	73
وكلتا	72
وخلاله	72
أعيننا	72
ولنفس	72
ووراء	72
فعليها	72
يمينها	72
فوقهم	72
وأبيها	72
فإنهن	72
ورائي	72
وانقلب	72
عندكم	71
عداه	71
ولسنا	71
فلأن	71
كأني	71
أخيك	70
ساعتها	70
فتحتي	70
فعلينا	70
وخلفي	70
بذا	70
ولسن	70
بته	69
ولابن	69
وأنك	69
فبما	68
غيرنا	68
ويمين	68
وكله	68
وكلي	68
وأيها	68
فتين	68
بمثلها	67
ومنهن	67
أكلي	67
بغيرهم	67
تلكم	67
وإنهم	66
بماذا	66
وكأنك	66
بجنب	66
بدونك	66
وحماه	65
ومثلهم	65
جميعنا	65
خلفهما	64
هلم	64
ولحظة	64
ألست	64
لهي	64
وبأنهم	63
كأبيه	63
خلالي	63
وأخي	63
وفيهما	62
فبات	62
أبانا	62
أمنهم	62
وذوو	62
فلديه	62
فأولئك	62
فمتى	62
فغدا	62
فمنه	62
وأبوها	62
وبهم	61
وأيه	61
فأقل	61
جميعهن	61
وإذن	61
أخوي	60
وغروبها	60
مادامت	60
ذان	59
وتبدل	59
فذا	59
وأسفله	59
وليسا	58
كجميع	58
ذويه	58
كلهن	58
فتحتها	58
فهب	57
وارتد	57
بعضكم	57
وبعضه	57
حسبه	57
أغير	57
أومني	57
وفلان	56
وبعدهم	56
فمما	56
أليست	56
وكأنما	56
وأثناءها	56
وأبدا	55
بالذين	55
فاهم	55
أذي	55
وأنهن	55
لأصبح	55
فلست	55
أبينا	55
وضمنها	55
فمرة	55
منكن	55
وإليك	55
وأمد	54
ألسن	54
وإننا	54
ببعضه	54
غيرهن	54
بنفسهم	54
فرب	54
هيهات	54
وغربه	53
وبدونها	53
زمانهم	53
لديكم	53
فلديهم	53
وأكثره	53
أبنا	53
فكلها	52
مننا	52
فأنهم	52
وببعض	52
وبعدئذ	52
غروبها	52
وبذات	52
وكأي	51
وليت	51
وعليكم	51
وفاي	51
أمثله	51
ووقته	51
وكأنهما	51
عداها	50
لعنه	50
فجميعها	50
لبعضنا	50
وتين	50
وبغير	50
فحيث	50
أحسب	50
أباهم	50
حما	50
بعينهم	49
نفسهما	49
وبخ	49
حسبي	49
لمعي	49
بجنوبها	48
ففيما	48
وكغيرها	48
كأنهما	48
وإياك	48
لعلى	48
ألك	48
وأمامها	48
فيمين	48
أثناءه	48
كليل	48
أبوهم	48
أخاك	47
بوقته	47
أمامهما	47
أوغير	47
لوقته	47
فمهما	47
وبمن	46
وأينما	46
بأجمعه	46
أخوك	46
وشماله	46
لكما	46
خلفك	46
أخوهم	46
فلطالما	45
لأنكم	45
لحظتها	45
أقله	45
كمثله	45
بكليهما	45
أخيهما	45
لهاته	45
ولديهن	45
فذاك	44
فضمن	44
وذويه	44
وإنك	44
انبرى	44
وإياه	44
وغروب	44
ضحوة	44
وكليهما	44
أله	43
وعنها	43
والحم	43
ذويها	43
حسبنا	43
ومنهما	43
بحسبه	43
فلدينا	43
ولات	43
لعلهم	42
لإنهم	42
وعندهم	42
ومازلت	42
لعمره	42
ولعلنا	42
وبك	42
فأبو	42
أكلهم	42
وبينكم	42
ولأبي	42
وحوالى	42
وبمثل	41
وعندي	41
فخلف	41
فعلق	41
وبأكثر	41
لأنا	41
لعمرها	41
بوقتها	41
أباك	41
فكأنما	41
ونحوهما	41
بزمان	41
وأيك	41
فلولا	40
سواك	40
فطالما	40
وجنب	40
كخلف	40
فأعلى	40
أهما	40
لعمري	40
وبعضهن	40
وتلقائي	40
ألدي	40
وكغيره	39
أبه	39
كغير	39
بعدنا	39
وكلنا	39
وهيت	39
بذويهم	39
وإياكم	39
حموي	39
وذاتها	39
وكأننا	39
فبه	39
بهاتي	39
فنحو	38
فارتد	38
فأنتم	38
سواي	38
وبيد	38
بأجمعها	37
لخلف	37
ولكان	37
وهاتين	37
حسبها	37
بأخيها	37
لأعلي	37
حذار	37
كعين	37
بحسبها	37
لازالوا	37
وخلفهم	36
فإنكم	36
بأبيها	36
وبدونه	36
لازلت	36
لأبيهم	36
مثلهما	36
واللائي	36
ومعي	36
فبي	36
تحتهم	36
لليل	36
ونفسها	36
فبهذه	36
وزمانه	36
أفيك	36
وشبهه	35
فالذين	35
كهن	35
قبلما	35
وأسفلها	35
يمينك	35
ومعنا	35
فهكذا	35
وإليكم	35
وتان	35
ولعن	35
أينا	35
بشرقي	35
وككل	35
إياكم	35
وأباه	35
لذاتهم	35
وقتهما	35
بدونهم	34
فلذا	34
ذاتهما	34
بغروب	34
ذلكم	34
حاي	34
فبهذا	34
ولسوف	34
وعينها	34
فيكن	34
جنبها	33
فانقلب	33
وراءهما	33
ليلك	33
وأوشك	33
وآنذاك	33
فإذن	33
فابتدأ	33
وهذين	33
كذاك	33
نحونا	33
ولهن	33
بوقتهم	33
فكاد	32
وفيم	32
كأقل	32
أبوهما	32
فوقهما	32
وراءنا	32
وفينا	32
إياهما	32
لعلك	32
عامتهم	32
بئس	32
وبهو	32
أفلو	32
وعنهم	32
ولتلك	32
أخلف	32
وبهما	32
لبات	32
ولعلي	31
وابني	31
أباي	31
فممن	31
فسبحان	31
وقتك	31
جميعي	31
وأف	31
لنفسهم	30
سبحاني	30
حميه	30
وذه	30
وشطر	30
أبكم	30
وجير	30
أكلا	30
وعسى	30
بينكما	30
سواهما	30
فلعله	30
فإذ	30
كفيه	30
كوقت	30
وبنا	30
ولأننا	29
لهناك	29
فهذان	29
وسواه	29
فذات	29
وبيننا	29
الألى	29
عندهن	29
ولوقت	29
ولعلهم	29
فلأنه	29
وضمنه	29
ذاتك	29
أنتما	29
وبوقت	29
وأوه	29
وشرقه	28
بغربي	28
وشبهها	28
كهم	28
وسواهما	28
وعليهما	28
لتين	28
لفوق	28
ولإن	28
وبنحو	28
وبالتي	28
حواليه	28
ومازالوا	28
وابنهم	28
لغربي	27
ولغيره	27
أبك	27
كشبه	27
ولأبيه	27
وراءك	27
ومثلي	27
تحتهما	27
ليته	27
فالآن	27
أمامكم	27
ومثلهما	27
بهاته	27
نحوهما	27
فعسى	26
وإياهم	26
بغربها	26
وكيفما	26
لمثلي	26
ذووي	26
فجميعهم	26
إيانا	26
أذين	26
أوعلى	26
ولازلت	26
شطره	26
ذينك	26
أناك	26
أهن	26
لكلي	26
أيتكن	26
ولكليهما	26
وذاتي	25
وإليهم	25
بجنوبي	25
وهذي	25
جلل	25
وليله	25
أمامهن	25
أخوهما	25
فأمد	25
